,zip,lat,lng,city,state_id,state_name,zcta,parent_zcta,population,density,county_fips,county_name,county_weights,county_names_all,county_fips_all,imprecise,military,timezone
156,84518,39.39247,-110.89036,Cleveland,UT,Utah,TRUE,,912,5.3,49015,Emery,"{""49015"": ""100""}",Emery,49015,FALSE,FALSE,America/Denver
157,84520,39.52915,-110.42051,East Carbon,UT,Utah,TRUE,,1202,82,49007,Carbon,"{""49007"": ""100""}",Carbon,49007,FALSE,FALSE,America/Denver
158,84521,39.42156,-110.78186,Elmo,UT,Utah,TRUE,,739,5,49015,Emery,"{""49015"": ""100""}",Emery,49015,FALSE,FALSE,America/Denver
159,84522,38.92041,-111.19993,Emery,UT,Utah,TRUE,,390,2.7,49015,Emery,"{""49015"": ""100""}",Emery,49015,FALSE,FALSE,America/Denver
160,84523,39.09447,-111.19997,Ferron,UT,Utah,TRUE,,1679,5.7,49015,Emery,"{""49015"": ""100""}",Emery,49015,FALSE,FALSE,America/Denver
161,84525,38.94652,-110.25453,Green River,UT,Utah,TRUE,,958,0.3,49015,Emery,"{""49015"": ""95.69"", ""49019"": ""4.31""}",Emery|Grand,49015|49019,FALSE,FALSE,America/Denver
162,84526,39.74541,-110.94615,Helper,UT,Utah,TRUE,,3924,4.7,49007,Carbon,"{""49007"": ""99.76"", ""49049"": ""0.19"", ""49013"": ""0.05""}",Carbon|Utah|Duchesne,49007|49049|49013,FALSE,FALSE,America/Denver
163,84528,39.40956,-111.07856,Huntington,UT,Utah,TRUE,,2621,5.8,49015,Emery,"{""49015"": ""100""}",Emery,49015,FALSE,FALSE,America/Denver
164,84529,39.67943,-110.82074,Kenilworth,UT,Utah,TRUE,,204,62.1,49007,Carbon,"{""49007"": ""100""}",Carbon,49007,FALSE,FALSE,America/Denver
165,84530,38.2889,-109.16129,La Sal,UT,Utah,TRUE,,291,0.4,49037,San Juan,"{""49037"": ""100""}",San Juan,49037,FALSE,FALSE,America/Denver
166,84531,37.15828,-109.88439,Mexican Hat,UT,Utah,TRUE,,946,0.6,49037,San Juan,"{""49037"": ""96.88"", ""04001"": ""3.12""}",San Juan|Apache,49037|04001,FALSE,FALSE,America/Denver
167,84532,38.50073,-109.53381,Moab,UT,Utah,TRUE,,10118,2.7,49019,Grand,"{""49019"": ""93.28"", ""49037"": ""6.72""}",Grand|San Juan,49019|49037,FALSE,FALSE,America/Denver
168,84533,37.56105,-110.43123,Lake Powell,UT,Utah,TRUE,,167,0,49025,Kane,"{""49025"": ""53.93"", ""49017"": ""33.33"", ""49037"": ""12.73""}",Kane|Garfield|San Juan,49025|49017|49037,FALSE,FALSE,America/Denver
169,84534,37.25309,-109.23317,Montezuma Creek,UT,Utah,TRUE,,2757,2.4,49037,San Juan,"{""49037"": ""100""}",San Juan,49037,FALSE,FALSE,America/Denver
170,84535,37.99929,-109.56779,Monticello,UT,Utah,TRUE,,3404,0.7,49037,San Juan,"{""49037"": ""100""}",San Juan,49037,FALSE,FALSE,America/Denver
171,84536,37.12298,-110.3505,Monument Valley,UT,Utah,TRUE,,1679,1.1,49037,San Juan,"{""49037"": ""80.74"", ""04017"": ""19.26""}",San Juan|Navajo,49037|04017,FALSE,FALSE,America/Denver
172,84537,39.32972,-111.19802,Orangeville,UT,Utah,TRUE,,1283,5.3,49015,Emery,"{""49015"": ""100""}",Emery,49015,FALSE,FALSE,America/Denver
173,84539,39.69371,-110.27228,Sunnyside,UT,Utah,TRUE,,295,2.8,49007,Carbon,"{""49007"": ""100""}",Carbon,49007,FALSE,FALSE,America/Denver
174,84540,39.24348,-109.43536,Thompson,UT,Utah,TRUE,,99,0,49019,Grand,"{""49019"": ""95.65"", ""49047"": ""4.35""}",Grand|Uintah,49019|49047,FALSE,FALSE,America/Denver
175,84542,39.54221,-110.73512,Wellington,UT,Utah,TRUE,,1617,93.2,49007,Carbon,"{""49007"": ""100""}",Carbon,49007,FALSE,FALSE,America/Denver
176,84601,40.22724,-111.69697,Provo,UT,Utah,TRUE,,34206,944.8,49049,Utah,"{""49049"": ""100""}",Utah,49049,FALSE,FALSE,America/Denver
177,84604,40.34321,-111.5913,Provo,UT,Utah,TRUE,,45514,140.3,49049,Utah,"{""49049"": ""99.83"", ""49051"": ""0.17""}",Utah|Wasatch,49049|49051,FALSE,FALSE,America/Denver
178,84606,40.21444,-111.62555,Provo,UT,Utah,TRUE,,37080,1264.7,49049,Utah,"{""49049"": ""100""}",Utah,49049,FALSE,FALSE,America/Denver
179,84620,38.91484,-111.92771,Aurora,UT,Utah,TRUE,,831,19.9,49041,Sevier,"{""49041"": ""100""}",Sevier,49041,FALSE,FALSE,America/Denver
180,84621,39.05132,-111.82568,Axtell,UT,Utah,TRUE,,91,4.8,49039,Sanpete,"{""49039"": ""100""}",Sanpete,49039,FALSE,FALSE,America/Denver
181,84622,39.10383,-111.82172,Centerfield,UT,Utah,TRUE,,1918,38.2,49039,Sanpete,"{""49039"": ""100""}",Sanpete,49039,FALSE,FALSE,America/Denver
182,84623,39.45609,-111.58605,Chester,UT,Utah,TRUE,,492,9.1,49039,Sanpete,"{""49039"": ""100""}",Sanpete,49039,FALSE,FALSE,America/Denver
183,84624,39.40755,-112.83985,Delta,UT,Utah,TRUE,,5869,4.6,49027,Millard,"{""49027"": ""100""}",Millard,49027,FALSE,FALSE,America/Denver
184,84626,39.90261,-112.00195,Elberta,UT,Utah,TRUE,,454,2,49049,Utah,"{""49049"": ""100""}",Utah,49049,FALSE,FALSE,America/Denver
185,84627,39.35416,-111.56517,Ephraim,UT,Utah,TRUE,,7434,86.2,49039,Sanpete,"{""49039"": ""100""}",Sanpete,49039,FALSE,FALSE,America/Denver
186,84628,39.97343,-112.20579,Eureka,UT,Utah,TRUE,,643,12.1,49023,Juab,"{""49023"": ""95.98"", ""49045"": ""4.02""}",Juab|Tooele,49023|49045,FALSE,FALSE,America/Denver
187,84629,39.80007,-111.47028,Fairview,UT,Utah,TRUE,,2921,4.3,49039,Sanpete,"{""49039"": ""94.03"", ""49049"": ""5.97""}",Sanpete|Utah,49039|49049,FALSE,FALSE,America/Denver
188,84630,39.29518,-111.81731,Fayette,UT,Utah,TRUE,,651,2.5,49039,Sanpete,"{""49039"": ""100""}",Sanpete,49039,FALSE,FALSE,America/Denver
189,84631,38.95992,-112.38345,Fillmore,UT,Utah,TRUE,,3024,7.1,49027,Millard,"{""49027"": ""100""}",Millard,49027,FALSE,FALSE,America/Denver
190,84632,39.62017,-111.65825,Fountain Green,UT,Utah,TRUE,,965,14.1,49039,Sanpete,"{""49039"": ""100""}",Sanpete,49039,FALSE,FALSE,America/Denver
191,84633,39.97,-111.90429,Goshen,UT,Utah,TRUE,,1003,9.1,49049,Utah,"{""49049"": ""100""}",Utah,49049,FALSE,FALSE,America/Denver
192,84634,39.1584,-111.81108,Gunnison,UT,Utah,TRUE,,3434,31.5,49039,Sanpete,"{""49039"": ""100""}",Sanpete,49039,FALSE,FALSE,America/Denver
193,84635,39.40218,-112.72509,Hinckley,UT,Utah,TRUE,,699,7.1,49027,Millard,"{""49027"": ""100""}",Millard,49027,FALSE,FALSE,America/Denver
194,84636,39.14063,-112.33894,Holden,UT,Utah,TRUE,,550,3.2,49027,Millard,"{""49027"": ""100""}",Millard,49027,FALSE,FALSE,America/Denver
195,84637,38.72278,-112.49285,Kanosh,UT,Utah,TRUE,,865,2.5,49027,Millard,"{""49027"": ""100""}",Millard,49027,FALSE,FALSE,America/Denver
196,84638,39.49963,-112.26359,Leamington,UT,Utah,TRUE,,363,3,49027,Millard,"{""49027"": ""100""}",Millard,49027,FALSE,FALSE,America/Denver
197,84639,39.50438,-111.88128,Levan,UT,Utah,TRUE,,904,1.7,49023,Juab,"{""49023"": ""100""}",Juab,49023,FALSE,FALSE,America/Denver
198,84640,39.49824,-112.38168,Lynndyl,UT,Utah,TRUE,,150,1.6,49027,Millard,"{""49027"": ""100""}",Millard,49027,FALSE,FALSE,America/Denver
199,84642,39.28853,-111.61537,Manti,UT,Utah,TRUE,,3735,28.8,49039,Sanpete,"{""49039"": ""100""}",Sanpete,49039,FALSE,FALSE,America/Denver
200,84643,39.11518,-111.71294,Mayfield,UT,Utah,TRUE,,501,7.5,49039,Sanpete,"{""49039"": ""100""}",Sanpete,49039,FALSE,FALSE,America/Denver
