zip,lat,lng,city,state_id,state_name,zcta,parent_zcta,population,density,county_fips,county_name,county_weights,county_names_all,county_fips_all,imprecise,military,timezone
87544,35.84233,-106.29079,Los Alamos,NM,New Mexico,TRUE,,18625,128.9,35028,Los Alamos,"{""35028"": ""100""}",Los Alamos,35028,FALSE,FALSE,America/Denver
87548,36.18298,-106.15596,Medanales,NM,New Mexico,TRUE,,1295,14.9,35039,Rio Arriba,"{""35039"": ""100""}",Rio Arriba,35039,FALSE,FALSE,America/Denver
87549,36.2414,-106.01215,Ojo Caliente,NM,New Mexico,TRUE,,662,2.7,35039,Rio Arriba,"{""35039"": ""87.66"", ""35055"": ""12.34""}",Rio Arriba|Taos,35039|35055,FALSE,FALSE,America/Denver
87551,36.69507,-106.66806,Los Ojos,NM,New Mexico,TRUE,,295,3.7,35039,Rio Arriba,"{""35039"": ""100""}",Rio Arriba,35039,FALSE,FALSE,America/Denver
87552,35.64618,-105.60163,Pecos,NM,New Mexico,TRUE,,3459,9,35047,San Miguel,"{""35047"": ""100""}",San Miguel,35047,FALSE,FALSE,America/Denver
87553,36.20595,-105.70695,Penasco,NM,New Mexico,TRUE,,1386,26.1,35055,Taos,"{""35055"": ""100""}",Taos,35055,FALSE,FALSE,America/Denver
87554,36.48752,-106.02537,Petaca,NM,New Mexico,TRUE,,0,0,35039,Rio Arriba,"{""35039"": ""100""}",Rio Arriba,35039,FALSE,FALSE,America/Denver
87556,36.76309,-105.53864,Questa,NM,New Mexico,TRUE,,2370,4.5,35055,Taos,"{""35055"": ""100""}",Taos,35055,FALSE,FALSE,America/Denver
87557,36.28667,-105.6835,Ranchos De Taos,NM,New Mexico,TRUE,,5980,22.8,35055,Taos,"{""35055"": ""100""}",Taos,35055,FALSE,FALSE,America/Denver
87558,36.68695,-105.39021,Red River,NM,New Mexico,TRUE,,465,1.4,35055,Taos,"{""35055"": ""100""}",Taos,35055,FALSE,FALSE,America/Denver
87560,35.22435,-105.50236,Ribera,NM,New Mexico,TRUE,,1427,1.2,35047,San Miguel,"{""35047"": ""100""}",San Miguel,35047,FALSE,FALSE,America/Denver
87562,35.41692,-105.68447,Rowe,NM,New Mexico,TRUE,,361,2.4,35047,San Miguel,"{""35047"": ""100""}",San Miguel,35047,FALSE,FALSE,America/Denver
87564,36.60798,-105.62786,San Cristobal,NM,New Mexico,TRUE,,203,3.2,35055,Taos,"{""35055"": ""100""}",Taos,35055,FALSE,FALSE,America/Denver
87565,35.45598,-105.49284,San Jose,NM,New Mexico,TRUE,,368,2.9,35047,San Miguel,"{""35047"": ""100""}",San Miguel,35047,FALSE,FALSE,America/Denver
87566,36.07121,-106.07011,Ohkay Owingeh,NM,New Mexico,TRUE,,3128,58,35039,Rio Arriba,"{""35039"": ""100""}",Rio Arriba,35039,FALSE,FALSE,America/Denver
87567,35.9939,-106.02023,Santa Cruz,NM,New Mexico,TRUE,,1157,137.5,35049,Santa Fe,"{""35049"": ""100""}",Santa Fe,35049,FALSE,FALSE,America/Denver
87569,35.3464,-105.30068,Serafina,NM,New Mexico,TRUE,,438,2.1,35047,San Miguel,"{""35047"": ""100""}",San Miguel,35047,FALSE,FALSE,America/Denver
87571,36.39918,-105.53627,Taos,NM,New Mexico,TRUE,,12197,31,35055,Taos,"{""35055"": ""100""}",Taos,35055,FALSE,FALSE,America/Denver
87573,35.77291,-105.67126,Tererro,NM,New Mexico,TRUE,,32,0.1,35047,San Miguel,"{""35047"": ""88.89"", ""35049"": ""11.11""}",San Miguel|Santa Fe,35047|35049,FALSE,FALSE,America/Denver
87574,35.81671,-105.88857,Tesuque,NM,New Mexico,TRUE,,123,15.8,35049,Santa Fe,"{""35049"": ""100""}",Santa Fe,35049,FALSE,FALSE,America/Denver
87575,36.74607,-106.38491,Tierra Amarilla,NM,New Mexico,TRUE,,899,0.6,35039,Rio Arriba,"{""35039"": ""100""}",Rio Arriba,35039,FALSE,FALSE,America/Denver
87577,36.67246,-105.98125,Tres Piedras,NM,New Mexico,TRUE,,363,0.4,35055,Taos,"{""35055"": ""86.34"", ""35039"": ""13.66""}",Taos|Rio Arriba,35055|35039,FALSE,FALSE,America/Denver
87578,36.03903,-105.7653,Truchas,NM,New Mexico,TRUE,,185,1.6,35039,Rio Arriba,"{""35039"": ""100""}",Rio Arriba,35039,FALSE,FALSE,America/Denver
87579,36.12477,-105.55659,Vadito,NM,New Mexico,TRUE,,930,2.9,35055,Taos,"{""35055"": ""100""}",Taos,35055,FALSE,FALSE,America/Denver
87580,36.57008,-105.56577,Valdez,NM,New Mexico,TRUE,,432,7.1,35055,Taos,"{""35055"": ""100""}",Taos,35055,FALSE,FALSE,America/Denver
87581,36.52862,-106.14479,Vallecitos,NM,New Mexico,TRUE,,33,0.1,35039,Rio Arriba,"{""35039"": ""100""}",Rio Arriba,35039,FALSE,FALSE,America/Denver
87582,36.15503,-106.01298,Velarde,NM,New Mexico,TRUE,,717,14.8,35039,Rio Arriba,"{""35039"": ""100""}",Rio Arriba,35039,FALSE,FALSE,America/Denver
87583,35.2313,-105.33623,Villanueva,NM,New Mexico,TRUE,,204,2.7,35047,San Miguel,"{""35047"": ""100""}",San Miguel,35047,FALSE,FALSE,America/Denver
87701,35.53869,-104.92699,Las Vegas,NM,New Mexico,TRUE,,19020,4.5,35047,San Miguel,"{""35047"": ""100""}",San Miguel,35047,FALSE,FALSE,America/Denver
87710,36.3847,-105.24389,Angel Fire,NM,New Mexico,TRUE,,1454,3.6,35007,Colfax,"{""35007"": ""100""}",Colfax,35007,FALSE,FALSE,America/Denver
87711,35.22451,-105.10452,Anton Chico,NM,New Mexico,TRUE,,567,0.9,35019,Guadalupe,"{""35019"": ""64.94"", ""35047"": ""35.06""}",Guadalupe|San Miguel,35019|35047,FALSE,FALSE,America/Denver
87712,35.86843,-105.17042,Buena Vista,NM,New Mexico,TRUE,,296,1.7,35033,Mora,"{""35033"": ""100""}",Mora,35033,FALSE,FALSE,America/Denver
87713,36.16713,-105.36485,Chacon,NM,New Mexico,TRUE,,249,1.4,35033,Mora,"{""35033"": ""100""}",Mora,35033,FALSE,FALSE,America/Denver
87714,36.51452,-105.03183,Cimarron,NM,New Mexico,TRUE,,1099,1,35007,Colfax,"{""35007"": ""100""}",Colfax,35007,FALSE,FALSE,America/Denver
87715,36.01816,-105.42581,Cleveland,NM,New Mexico,TRUE,,394,3.6,35033,Mora,"{""35033"": ""100""}",Mora,35033,FALSE,FALSE,America/Denver
87718,36.59004,-105.29664,Eagle Nest,NM,New Mexico,TRUE,,381,1.6,35007,Colfax,"{""35007"": ""100""}",Colfax,35007,FALSE,FALSE,America/Denver
87722,36.15243,-105.24648,Guadalupita,NM,New Mexico,TRUE,,925,4.1,35033,Mora,"{""35033"": ""100""}",Mora,35033,FALSE,FALSE,America/Denver
87723,36.05875,-105.37558,Holman,NM,New Mexico,TRUE,,344,6.7,35033,Mora,"{""35033"": ""100""}",Mora,35033,FALSE,FALSE,America/Denver
87724,35.17355,-105.07814,La Loma,NM,New Mexico,TRUE,,27,1.8,35019,Guadalupe,"{""35019"": ""100""}",Guadalupe,35019,FALSE,FALSE,America/Denver
87728,36.59629,-104.61989,Maxwell,NM,New Mexico,TRUE,,439,1.3,35007,Colfax,"{""35007"": ""100""}",Colfax,35007,FALSE,FALSE,America/Denver
87729,36.33255,-104.8006,Miami,NM,New Mexico,TRUE,,43,0.2,35007,Colfax,"{""35007"": ""100""}",Colfax,35007,FALSE,FALSE,America/Denver
87730,36.14842,-104.21107,Mills,NM,New Mexico,TRUE,,22,0,35021,Harding,"{""35021"": ""100""}",Harding,35021,FALSE,FALSE,America/Denver
87731,35.73196,-105.41386,Montezuma,NM,New Mexico,TRUE,,250,1.1,35047,San Miguel,"{""35047"": ""100""}",San Miguel,35047,FALSE,FALSE,America/Denver
87732,35.9634,-105.3675,Mora,NM,New Mexico,TRUE,,1251,3.1,35033,Mora,"{""35033"": ""100""}",Mora,35033,FALSE,FALSE,America/Denver
87733,35.80997,-103.82487,Mosquero,NM,New Mexico,TRUE,,108,0.1,35021,Harding,"{""35021"": ""100""}",Harding,35021,FALSE,FALSE,America/Denver
87734,36.16938,-105.07791,Ocate,NM,New Mexico,TRUE,,316,0.8,35033,Mora,"{""35033"": ""98.9"", ""35007"": ""1.1""}",Mora|Colfax,35033|35007,FALSE,FALSE,America/Denver
87735,36.07344,-105.1471,Ojo Feliz,NM,New Mexico,TRUE,,77,0.9,35033,Mora,"{""35033"": ""100""}",Mora,35033,FALSE,FALSE,America/Denver
87736,35.98112,-105.19545,Rainsville,NM,New Mexico,TRUE,,118,1.8,35033,Mora,"{""35033"": ""100""}",Mora,35033,FALSE,FALSE,America/Denver
87740,36.75538,-104.41045,Raton,NM,New Mexico,TRUE,,7007,2.2,35007,Colfax,"{""35007"": ""100""}",Colfax,35007,FALSE,FALSE,America/Denver
87742,35.8884,-105.51851,Rociada,NM,New Mexico,TRUE,,494,1.5,35047,San Miguel,"{""35047"": ""83.25"", ""35033"": ""16.75""}",San Miguel|Mora,35047|35033,FALSE,FALSE,America/Denver
87743,35.98141,-104.08691,Roy,NM,New Mexico,TRUE,,257,0.2,35021,Harding,"{""35021"": ""100""}",Harding,35021,FALSE,FALSE,America/Denver
87745,35.78161,-105.24435,Sapello,NM,New Mexico,TRUE,,877,2.6,35047,San Miguel,"{""35047"": ""95.87"", ""35033"": ""4.13""}",San Miguel|Mora,35047|35033,FALSE,FALSE,America/Denver
87746,35.64111,-104.23613,Solano,NM,New Mexico,TRUE,,55,0,35047,San Miguel,"{""35047"": ""85.83"", ""35021"": ""14.17""}",San Miguel|Harding,35047|35021,FALSE,FALSE,America/Denver
87747,36.36658,-104.46312,Springer,NM,New Mexico,TRUE,,1518,0.8,35007,Colfax,"{""35007"": ""100""}",Colfax,35007,FALSE,FALSE,America/Denver
87749,36.54831,-105.08379,Ute Park,NM,New Mexico,TRUE,,205,1.6,35007,Colfax,"{""35007"": ""100""}",Colfax,35007,FALSE,FALSE,America/Denver
87750,35.82539,-104.92706,Valmora,NM,New Mexico,TRUE,,0,0,35033,Mora,"{""35033"": ""100""}",Mora,35033,FALSE,FALSE,America/Denver
87752,36.01907,-104.64816,Wagon Mound,NM,New Mexico,TRUE,,374,0.2,35033,Mora,"{""35033"": ""100""}",Mora,35033,FALSE,FALSE,America/Denver
87753,35.85806,-104.96389,Watrous,NM,New Mexico,TRUE,,130,0.3,35033,Mora,"{""35033"": ""100""}",Mora,35033,FALSE,FALSE,America/Denver
87801,34.13037,-106.84601,Socorro,NM,New Mexico,TRUE,,9373,25.3,35053,Socorro,"{""35053"": ""100""}",Socorro,35053,FALSE,FALSE,America/Denver
87820,33.89521,-108.54735,Aragon,NM,New Mexico,TRUE,,93,0.2,35003,Catron,"{""35003"": ""100""}",Catron,35003,FALSE,FALSE,America/Denver
87821,33.97948,-108.05949,Datil,NM,New Mexico,TRUE,,586,0.1,35003,Catron,"{""35003"": ""100""}",Catron,35003,FALSE,FALSE,America/Denver
87823,34.19268,-106.9488,Lemitar,NM,New Mexico,TRUE,,878,5.7,35053,Socorro,"{""35053"": ""100""}",Socorro,35053,FALSE,FALSE,America/Denver
87824,33.82744,-108.97822,Luna,NM,New Mexico,TRUE,,61,0.2,35003,Catron,"{""35003"": ""100""}",Catron,35003,FALSE,FALSE,America/Denver
87825,33.8756,-107.63263,Magdalena,NM,New Mexico,TRUE,,2260,0.3,35053,Socorro,"{""35053"": ""98.73"", ""35003"": ""1.27""}",Socorro|Catron,35053|35003,FALSE,FALSE,America/Denver
87827,34.40185,-108.10286,Pie Town,NM,New Mexico,TRUE,,146,0.1,35003,Catron,"{""35003"": ""100""}",Catron,35003,FALSE,FALSE,America/Denver
87828,34.20595,-106.91672,Polvadera,NM,New Mexico,TRUE,,338,65.8,35053,Socorro,"{""35053"": ""100""}",Socorro,35053,FALSE,FALSE,America/Denver
87829,34.32592,-108.65876,Quemado,NM,New Mexico,TRUE,,778,0.2,35003,Catron,"{""35003"": ""98.05"", ""35006"": ""1.95""}",Catron|Cibola,35003|35006,FALSE,FALSE,America/Denver
87830,33.7196,-108.73952,Reserve,NM,New Mexico,TRUE,,1268,0.6,35003,Catron,"{""35003"": ""100""}",Catron,35003,FALSE,FALSE,America/Denver
87831,34.26503,-106.93317,San Acacia,NM,New Mexico,TRUE,,221,6.5,35053,Socorro,"{""35053"": ""100""}",Socorro,35053,FALSE,FALSE,America/Denver
87832,33.8189,-106.8284,San Antonio,NM,New Mexico,TRUE,,199,0.1,35053,Socorro,"{""35053"": ""100""}",Socorro,35053,FALSE,FALSE,America/Denver
87901,33.19995,-107.14359,Truth Or Consequences,NM,New Mexico,TRUE,,6224,3,35051,Sierra,"{""35051"": ""100""}",Sierra,35051,FALSE,FALSE,America/Denver
87930,32.83387,-107.43342,Arrey,NM,New Mexico,TRUE,,759,2,35051,Sierra,"{""35051"": ""100""}",Sierra,35051,FALSE,FALSE,America/Denver
87931,32.96411,-107.41022,Caballo,NM,New Mexico,TRUE,,889,3.1,35051,Sierra,"{""35051"": ""100""}",Sierra,35051,FALSE,FALSE,America/Denver
87933,32.79024,-107.27793,Derry,NM,New Mexico,TRUE,,149,47.1,35051,Sierra,"{""35051"": ""100""}",Sierra,35051,FALSE,FALSE,America/Denver
87935,33.25398,-107.22754,Elephant Butte,NM,New Mexico,TRUE,,1422,15.1,35051,Sierra,"{""35051"": ""100""}",Sierra,35051,FALSE,FALSE,America/Denver
87936,32.7532,-107.26365,Garfield,NM,New Mexico,TRUE,,191,6.1,35013,Doña Ana,"{""35013"": ""88.54"", ""35051"": ""11.46""}",Doña Ana|Sierra,35013|35051,FALSE,FALSE,America/Denver
87937,32.5998,-107.19131,Hatch,NM,New Mexico,TRUE,,3404,7.3,35013,Doña Ana,"{""35013"": ""100""}",Doña Ana,35013,FALSE,FALSE,America/Denver
87939,33.41286,-107.48874,Monticello,NM,New Mexico,TRUE,,100,0.3,35051,Sierra,"{""35051"": ""100""}",Sierra,35051,FALSE,FALSE,America/Denver
87940,32.61067,-106.99736,Rincon,NM,New Mexico,TRUE,,759,4.6,35013,Doña Ana,"{""35013"": ""100""}",Doña Ana,35013,FALSE,FALSE,America/Denver
87941,32.71095,-107.22014,Salem,NM,New Mexico,TRUE,,832,40.7,35013,Doña Ana,"{""35013"": ""100""}",Doña Ana,35013,FALSE,FALSE,America/Denver
87942,33.09827,-107.43514,Williamsburg,NM,New Mexico,TRUE,,1008,2.6,35051,Sierra,"{""35051"": ""100""}",Sierra,35051,FALSE,FALSE,America/Denver
87943,33.39161,-107.73215,Winston,NM,New Mexico,TRUE,,172,0.1,35051,Sierra,"{""35051"": ""77.19"", ""35053"": ""15.79"", ""35003"": ""7.02""}",Sierra|Socorro|Catron,35051|35053|35003,FALSE,FALSE,America/Denver
88001,32.2901,-106.75394,Las Cruces,NM,New Mexico,TRUE,,36050,1225,35013,Doña Ana,"{""35013"": ""100""}",Doña Ana,35013,FALSE,FALSE,America/Denver
88002,32.46284,-106.48007,White Sands Missile Range,NM,New Mexico,TRUE,,1277,2.7,35013,Doña Ana,"{""35013"": ""100""}",Doña Ana,35013,FALSE,FALSE,America/Denver
88003,32.28103,-106.74589,Las Cruces,NM,New Mexico,TRUE,,581,677.9,35013,Doña Ana,"{""35013"": ""100""}",Doña Ana,35013,FALSE,FALSE,America/Denver
88004,32.2231,-106.98744,Las Cruces,NM,New Mexico,TRUE,,857,8.5,35013,Doña Ana,"{""35013"": ""100""}",Doña Ana,35013,FALSE,FALSE,America/Denver
88005,32.2581,-106.82185,Las Cruces,NM,New Mexico,TRUE,,26940,211.3,35013,Doña Ana,"{""35013"": ""100""}",Doña Ana,35013,FALSE,FALSE,America/Denver
88007,32.31084,-107.02653,Las Cruces,NM,New Mexico,TRUE,,23410,24.3,35013,Doña Ana,"{""35013"": ""100""}",Doña Ana,35013,FALSE,FALSE,America/Denver
88008,31.83928,-106.68173,Santa Teresa,NM,New Mexico,TRUE,,8552,66.8,35013,Doña Ana,"{""35013"": ""100""}",Doña Ana,35013,FALSE,FALSE,America/Denver
88009,32.01011,-108.59661,Playas,NM,New Mexico,TRUE,,60,0.1,35023,Hidalgo,"{""35023"": ""100""}",Hidalgo,35023,FALSE,FALSE,America/Denver
88011,32.31585,-106.6437,Las Cruces,NM,New Mexico,TRUE,,30308,79.9,35013,Doña Ana,"{""35013"": ""100""}",Doña Ana,35013,FALSE,FALSE,America/Denver
88012,32.58346,-106.77146,Las Cruces,NM,New Mexico,TRUE,,30500,32.3,35013,Doña Ana,"{""35013"": ""100""}",Doña Ana,35013,FALSE,FALSE,America/Denver
88020,31.77074,-108.82822,Animas,NM,New Mexico,TRUE,,683,0.2,35023,Hidalgo,"{""35023"": ""100""}",Hidalgo,35023,FALSE,FALSE,America/Denver
88021,31.95488,-107.01802,Anthony,NM,New Mexico,TRUE,,19623,9.5,35013,Doña Ana,"{""35013"": ""100""}",Doña Ana,35013,FALSE,FALSE,America/Denver
88022,32.79981,-108.17998,Arenas Valley,NM,New Mexico,TRUE,,1241,40.9,35017,Grant,"{""35017"": ""100""}",Grant,35017,FALSE,FALSE,America/Denver
88023,32.75127,-108.1324,Bayard,NM,New Mexico,TRUE,,2465,135.2,35017,Grant,"{""35017"": ""100""}",Grant,35017,FALSE,FALSE,America/Denver
88024,32.0706,-106.63951,Berino,NM,New Mexico,TRUE,,162,84.3,35013,Doña Ana,"{""35013"": ""100""}",Doña Ana,35013,FALSE,FALSE,America/Denver
88025,33.04515,-108.75149,Buckhorn,NM,New Mexico,TRUE,,191,0.3,35017,Grant,"{""35017"": ""100""}",Grant,35017,FALSE,FALSE,America/Denver
88026,32.7596,-108.15742,Santa Clara,NM,New Mexico,TRUE,,1384,105,35017,Grant,"{""35017"": ""100""}",Grant,35017,FALSE,FALSE,America/Denver
88027,32.04414,-106.78959,Chamberino,NM,New Mexico,TRUE,,271,1.4,35013,Doña Ana,"{""35013"": ""100""}",Doña Ana,35013,FALSE,FALSE,America/Denver
88028,32.93289,-108.63592,Cliff,NM,New Mexico,TRUE,,253,0.7,35017,Grant,"{""35017"": ""100""}",Grant,35017,FALSE,FALSE,America/Denver
88029,31.8459,-107.69127,Columbus,NM,New Mexico,TRUE,,1201,2.6,35029,Luna,"{""35029"": ""100""}",Luna,35029,FALSE,FALSE,America/Denver
88030,32.18773,-107.72945,Deming,NM,New Mexico,TRUE,,22882,3.4,35029,Luna,"{""35029"": ""100""}",Luna,35029,FALSE,FALSE,America/Denver
88032,32.39614,-106.81614,Dona Ana,NM,New Mexico,TRUE,,271,612.2,35013,Doña Ana,"{""35013"": ""100""}",Doña Ana,35013,FALSE,FALSE,America/Denver
88033,32.31953,-107.02885,Fairacres,NM,New Mexico,TRUE,,0,0,35013,Doña Ana,"{""35013"": ""100""}",Doña Ana,35013,FALSE,FALSE,America/Denver
88034,32.60966,-107.93929,Faywood,NM,New Mexico,TRUE,,46,0.2,35017,Grant,"{""35017"": ""100""}",Grant,35017,FALSE,FALSE,America/Denver
88038,33.07212,-108.42651,Gila,NM,New Mexico,TRUE,,226,0.2,35017,Grant,"{""35017"": ""100""}",Grant,35017,FALSE,FALSE,America/Denver
88039,33.34884,-108.72204,Glenwood,NM,New Mexico,TRUE,,584,0.3,35003,Catron,"{""35003"": ""100""}",Catron,35003,FALSE,FALSE,America/Denver
88040,31.61683,-108.43763,Hachita,NM,New Mexico,TRUE,,114,0,35017,Grant,"{""35017"": ""63.79"", ""35023"": ""36.21""}",Grant|Hidalgo,35017|35023,FALSE,FALSE,America/Denver
88041,32.7907,-107.91398,Hanover,NM,New Mexico,TRUE,,1186,1,35017,Grant,"{""35017"": ""100""}",Grant,35017,FALSE,FALSE,America/Denver
88042,32.80696,-107.58906,Hillsboro,NM,New Mexico,TRUE,,253,0.2,35051,Sierra,"{""35051"": ""100""}",Sierra,35051,FALSE,FALSE,America/Denver
88043,32.62091,-108.11154,Hurley,NM,New Mexico,TRUE,,1482,9,35017,Grant,"{""35017"": ""100""}",Grant,35017,FALSE,FALSE,America/Denver
88044,32.13825,-106.79987,La Mesa,NM,New Mexico,TRUE,,3299,10.8,35013,Doña Ana,"{""35013"": ""100""}",Doña Ana,35013,FALSE,FALSE,America/Denver
88045,32.3796,-108.77269,Lordsburg,NM,New Mexico,TRUE,,3350,1.2,35023,Hidalgo,"{""35023"": ""99.65"", ""35017"": ""0.35""}",Hidalgo|Grant,35023|35017,FALSE,FALSE,America/Denver
88046,32.25,-106.8023,Mesilla,NM,New Mexico,TRUE,,765,123.8,35013,Doña Ana,"{""35013"": ""100""}",Doña Ana,35013,FALSE,FALSE,America/Denver
88047,32.21003,-106.71473,Mesilla Park,NM,New Mexico,TRUE,,2132,112.9,35013,Doña Ana,"{""35013"": ""100""}",Doña Ana,35013,FALSE,FALSE,America/Denver
88048,32.16352,-106.65918,Mesquite,NM,New Mexico,TRUE,,2402,47.4,35013,Doña Ana,"{""35013"": ""100""}",Doña Ana,35013,FALSE,FALSE,America/Denver
88049,33.05048,-107.96276,Mimbres,NM,New Mexico,TRUE,,325,0.7,35017,Grant,"{""35017"": ""100""}",Grant,35017,FALSE,FALSE,America/Denver
88051,33.01613,-108.94876,Mule Creek,NM,New Mexico,TRUE,,113,0.1,35017,Grant,"{""35017"": ""100""}",Grant,35017,FALSE,FALSE,America/Denver
88052,32.42536,-106.59941,Organ,NM,New Mexico,TRUE,,185,70.1,35013,Doña Ana,"{""35013"": ""100""}",Doña Ana,35013,FALSE,FALSE,America/Denver
88053,32.9025,-108.20595,Pinos Altos,NM,New Mexico,TRUE,,208,7.4,35017,Grant,"{""35017"": ""100""}",Grant,35017,FALSE,FALSE,America/Denver
88055,32.73817,-108.73398,Redrock,NM,New Mexico,TRUE,,48,0.1,35017,Grant,"{""35017"": ""100""}",Grant,35017,FALSE,FALSE,America/Denver
88056,31.84421,-108.98254,Rodeo,NM,New Mexico,TRUE,,194,0.6,35023,Hidalgo,"{""35023"": ""100""}",Hidalgo,35023,FALSE,FALSE,America/Denver
88061,32.64983,-108.33017,Silver City,NM,New Mexico,TRUE,,17736,4.8,35017,Grant,"{""35017"": ""100""}",Grant,35017,FALSE,FALSE,America/Denver
88063,31.81825,-106.5994,Sunland Park,NM,New Mexico,TRUE,,14044,476.4,35013,Doña Ana,"{""35013"": ""99.79"", ""48141"": ""0.21""}",Doña Ana|El Paso,35013|48141,FALSE,FALSE,America/Denver
88065,32.685,-108.32017,Tyrone,NM,New Mexico,TRUE,,661,180.2,35017,Grant,"{""35017"": ""100""}",Grant,35017,FALSE,FALSE,America/Denver
88072,32.14052,-106.61286,Vado,NM,New Mexico,TRUE,,2572,40.7,35013,Doña Ana,"{""35013"": ""100""}",Doña Ana,35013,FALSE,FALSE,America/Denver
88081,32.22412,-106.26298,Chaparral,NM,New Mexico,TRUE,,16829,16.4,35035,Otero,"{""35035"": ""55.66"", ""35013"": ""44.34""}",Otero|Doña Ana,35035|35013,FALSE,FALSE,America/Denver
88101,34.4987,-103.2838,Clovis,NM,New Mexico,TRUE,,46510,33.7,35009,Curry,"{""35009"": ""100""}",Curry,35009,FALSE,FALSE,America/Denver
88103,34.38412,-103.31544,Cannon Afb,NM,New Mexico,TRUE,,298,25.9,35009,Curry,"{""35009"": ""100""}",Curry,35009,FALSE,FALSE,America/Denver
88112,34.86451,-103.17105,Broadview,NM,New Mexico,TRUE,,231,0.5,35009,Curry,"{""35009"": ""100""}",Curry,35009,FALSE,FALSE,America/Denver
88113,33.77807,-103.08654,Causey,NM,New Mexico,TRUE,,124,0.6,35041,Roosevelt,"{""35041"": ""100""}",Roosevelt,35041,FALSE,FALSE,America/Denver
88114,33.51844,-103.28904,Crossroads,NM,New Mexico,TRUE,,34,0.1,35025,Lea,"{""35025"": ""100""}",Lea,35025,FALSE,FALSE,America/Denver
88115,33.92314,-103.34251,Dora,NM,New Mexico,TRUE,,81,19.4,35041,Roosevelt,"{""35041"": ""100""}",Roosevelt,35041,FALSE,FALSE,America/Denver
88116,33.91829,-103.87993,Elida,NM,New Mexico,TRUE,,438,0.1,35041,Roosevelt,"{""35041"": ""94.29"", ""35005"": ""5.71""}",Roosevelt|Chaves,35041|35005,FALSE,FALSE,America/Denver
88118,34.21924,-103.67162,Floyd,NM,New Mexico,TRUE,,317,0.7,35041,Roosevelt,"{""35041"": ""100""}",Roosevelt,35041,FALSE,FALSE,America/Denver
88119,34.32303,-104.40797,Fort Sumner,NM,New Mexico,TRUE,,1964,0.4,35011,De Baca,"{""35011"": ""100""}",De Baca,35011,FALSE,FALSE,America/Denver
88120,34.87865,-103.4542,Grady,NM,New Mexico,TRUE,,277,0.3,35009,Curry,"{""35009"": ""80.33"", ""35037"": ""19.67""}",Curry|Quay,35009|35037,FALSE,FALSE,America/Denver
88121,34.71464,-103.98069,House,NM,New Mexico,TRUE,,126,0.2,35037,Quay,"{""35037"": ""100""}",Quay,35037,FALSE,FALSE,America/Denver
88124,34.54625,-103.65358,Melrose,NM,New Mexico,TRUE,,1178,0.5,35009,Curry,"{""35009"": ""88.5"", ""35037"": ""6.18"", ""35041"": ""5.32""}",Curry|Quay|Roosevelt,35009|35037|35041,FALSE,FALSE,America/Denver
88125,33.68518,-103.28026,Milnesand,NM,New Mexico,TRUE,,58,0.1,35041,Roosevelt,"{""35041"": ""100""}",Roosevelt,35041,FALSE,FALSE,America/Denver
88126,33.83096,-103.37685,Pep,NM,New Mexico,TRUE,,44,0.3,35041,Roosevelt,"{""35041"": ""100""}",Roosevelt,35041,FALSE,FALSE,America/Denver
88130,34.13556,-103.31049,Portales,NM,New Mexico,TRUE,,17476,10.8,35041,Roosevelt,"{""35041"": ""100""}",Roosevelt,35041,FALSE,FALSE,America/Denver
88132,33.92431,-103.19459,Rogers,NM,New Mexico,TRUE,,244,0.5,35041,Roosevelt,"{""35041"": ""100""}",Roosevelt,35041,FALSE,FALSE,America/Denver
88134,34.32702,-104.01581,Taiban,NM,New Mexico,TRUE,,50,0.1,35011,De Baca,"{""35011"": ""100""}",De Baca,35011,FALSE,FALSE,America/Denver
88135,34.5867,-103.09334,Texico,NM,New Mexico,TRUE,,1369,3.1,35009,Curry,"{""35009"": ""96.78"", ""35041"": ""3.22""}",Curry|Roosevelt,35009|35041,FALSE,FALSE,America/Denver
88136,34.45503,-104.74524,Yeso,NM,New Mexico,TRUE,,26,0,35011,De Baca,"{""35011"": ""100""}",De Baca,35011,FALSE,FALSE,America/Denver
88201,33.63974,-104.37492,Roswell,NM,New Mexico,TRUE,,26485,4.5,35005,Chaves,"{""35005"": ""100""}",Chaves,35005,FALSE,FALSE,America/Denver
88203,33.18609,-104.34426,Roswell,NM,New Mexico,TRUE,,30463,8,35005,Chaves,"{""35005"": ""100""}",Chaves,35005,FALSE,FALSE,America/Denver
88210,32.77172,-104.21957,Artesia,NM,New Mexico,TRUE,,18097,5.5,35015,Eddy,"{""35015"": ""100""}",Eddy,35015,FALSE,FALSE,America/Denver
88220,32.29635,-104.41326,Carlsbad,NM,New Mexico,TRUE,,37329,7,35015,Eddy,"{""35015"": ""99.99"", ""48109"": ""0.01""}",Eddy|Culberson,35015|48109,FALSE,FALSE,America/Denver
88230,33.21777,-104.39873,Dexter,NM,New Mexico,TRUE,,4972,7.8,35005,Chaves,"{""35005"": ""100""}",Chaves,35005,FALSE,FALSE,America/Denver
88231,32.44904,-103.25497,Eunice,NM,New Mexico,TRUE,,3584,3.8,35025,Lea,"{""35025"": ""100""}",Lea,35025,FALSE,FALSE,America/Denver
88232,33.07947,-104.45942,Hagerman,NM,New Mexico,TRUE,,2161,4.4,35005,Chaves,"{""35005"": ""100""}",Chaves,35005,FALSE,FALSE,America/Denver
